Дата эксперимента: 31.10.2023 21:20:26
time;Accel_x;Accel_y;Accel_z;Gyro_x;Gyro_y;Gyro_z;Temperature
418.722;1.0083;-0.0007;0.2777;-4.1221;0.9389;-0.8092;30.0359;
418.743;1.0149;-0.0027;0.2763;-3.8473;0.9313;-0.7557;30.0359;
418.764;1.0132;-0.0059;0.2819;-4.0534;1.0992;-0.8397;30.0359;
418.785;1.0103;-0.0059;0.2741;-4.1985;1.0534;-0.8092;29.9418;
418.806;1.0115;-0.0056;0.2722;-4.2214;1.0763;-0.7252;30.0359;
418.827;1.0068;-0.0007;0.2741;-4.1221;1.0611;-0.9542;30.0359;
418.848;1.0054;-0.0083;0.2858;-4.1756;0.9389;-0.6947;30.1300;
418.869;1.0154;-0.0005;0.2805;-4.2595;0.9008;-0.7557;30.1300;
418.891;1.0100;-0.0044;0.2649;-4.2366;1.0382;-0.8855;30.0359;
418.911;1.0051;-0.0081;0.2799;-4.1756;1.1603;-0.9084;29.9418;
418.932;1.0095;-0.0090;0.2747;-4.2061;1.1069;-0.9771;30.0359;
418.953;1.0154;-0.0046;0.2741;-4.2595;0.9618;-1.0534;30.0359;
418.974;1.0090;-0.0061;0.2783;-4.2901;0.9847;-0.9466;30.0359;
418.996;1.0068;-0.0073;0.2716;-4.3130;1.0840;-0.9542;29.9418;
419.017;1.0171;-0.0007;0.2663;-4.1145;1.0687;-0.7710;30.0359;
419.038;1.0159;-0.0071;0.2749;-4.0992;1.0840;-0.9924;29.9418;
419.060;1.0095;-0.0112;0.2805;-4.3664;0.8702;-0.9313;29.9418;
419.080;1.0146;-0.0024;0.2724;-4.0229;0.8397;-0.8702;30.0359;
419.102;1.0078;-0.0059;0.2738;-4.2137;0.9084;-0.8168;30.0359;
419.123;1.0122;-0.0061;0.2802;-4.0229;1.1450;-1.0076;30.0359;
419.143;1.0093;-0.0027;0.2774;-3.8931;1.1298;-0.7939;30.0359;
419.164;1.0085;-0.0034;0.2752;-4.1145;0.8244;-0.9542;30.0359;
419.185;1.0159;-0.0027;0.2821;-4.1298;1.1603;-0.9313;30.0359;
419.206;1.0156;-0.0056;0.2747;-4.2824;1.1069;-0.9618;30.0359;
419.227;1.0073;-0.0054;0.2755;-4.2061;0.9160;-0.9618;30.0359;
419.249;1.0071;-0.0081;0.2697;-4.3664;1.0763;-0.8702;30.0359;
419.270;1.0142;-0.0022;0.2794;-4.2748;1.1298;-0.9466;30.0359;
419.291;1.0159;-0.0051;0.2747;-4.1374;0.9466;-1.0000;30.0359;
419.312;1.0066;-0.0059;0.2733;-4.3435;0.8550;-0.7786;30.0359;
419.333;1.0137;-0.0042;0.2719;-4.0763;0.9237;-0.8550;30.0359;
419.354;1.0107;0.0005;0.2672;-4.1145;0.9771;-0.8397;30.0359;
419.375;1.0134;-0.0103;0.2772;-4.1679;1.0000;-0.7023;30.0359;
419.396;1.0090;-0.0054;0.2758;-4.1679;1.0305;-0.9313;30.0359;
419.417;1.0088;0.0020;0.2724;-4.1527;0.9313;-0.9237;29.9418;
419.438;1.0127;-0.0044;0.2766;-4.1908;0.9466;-0.9160;30.1300;
419.461;1.0107;-0.0044;0.2863;-4.1908;1.0000;-0.8321;30.1300;
419.482;1.0164;-0.0066;0.2747;-3.9847;0.8626;-0.7176;30.0359;
419.503;1.0081;-0.0059;0.2683;-3.9847;1.0076;-0.9771;30.0359;
419.524;1.0054;-0.0027;0.2799;-4.0916;0.9160;-0.9313;30.0359;
419.544;1.0071;-0.0059;0.2738;-4.0763;1.0000;-0.7557;30.1300;
419.566;1.0081;-0.0066;0.2738;-4.1298;0.8855;-0.8931;30.0359;
419.586;1.0051;0.0020;0.2799;-4.2137;1.0534;-1.0840;30.0359;
419.607;1.0139;-0.0051;0.2774;-4.2672;0.8702;-0.7252;30.0359;
419.628;1.0107;-0.0024;0.2755;-4.4198;0.9847;-0.8092;30.0359;
419.649;1.0110;0.0002;0.2691;-4.4122;1.0687;-0.8092;30.0359;
419.670;1.0115;-0.0061;0.2805;-4.1145;0.9771;-1.0000;30.1300;
419.691;1.0100;-0.0059;0.2741;-3.9542;1.0153;-0.9389;30.0359;
419.712;1.0081;-0.0017;0.2733;-4.0992;0.9313;-0.8092;30.0359;
419.733;1.0127;-0.0071;0.2844;-4.0229;1.0840;-1.0000;29.9418;
419.754;1.0083;-0.0032;0.2766;-4.1756;1.0153;-0.9924;30.0359;
419.775;1.0098;-0.0056;0.2763;-4.1832;0.8473;-0.7863;30.0359;
419.796;1.0095;-0.0022;0.2711;-4.2137;0.8168;-0.8702;30.0359;
419.817;1.0095;-0.0034;0.2808;-4.0611;1.0763;-1.0305;30.0359;
419.838;1.0137;-0.0081;0.2808;-4.1985;1.1756;-0.6412;29.9418;
419.859;1.0134;-0.0012;0.2733;-4.3511;0.9389;-0.7710;30.0359;
419.880;1.0085;-0.0046;0.2752;-4.2443;1.0840;-0.7557;30.0359;
419.901;1.0046;-0.0017;0.2783;-3.9618;1.0687;-1.1374;30.0359;
419.922;1.0083;-0.0049;0.2724;-4.0916;0.7863;-0.7939;30.0359;
419.943;1.0056;-0.0037;0.2733;-3.9466;0.9924;-0.8015;30.1300;
419.964;1.0125;-0.0066;0.2860;-4.2443;0.9924;-0.9008;30.0359;
419.985;1.0117;-0.0071;0.2747;-4.1832;1.0229;-0.8779;30.0359;
420.006;1.0137;-0.0022;0.2694;-4.1527;1.0382;-0.8321;30.0359;
420.027;1.0071;-0.0063;0.2677;-4.1069;1.0076;-0.9771;30.0359;
420.048;1.0149;-0.0063;0.2810;-4.1756;0.8397;-0.9847;30.0359;
420.069;1.0100;-0.0039;0.2810;-4.2519;0.9542;-0.8855;30.0359;
420.090;1.0090;-0.0022;0.2758;-4.2901;1.1069;-0.8473;30.0359;
420.111;1.0046;-0.0037;0.2705;-4.1450;1.0687;-0.9008;30.0359;
420.132;1.0120;-0.0068;0.2722;-4.0687;1.0992;-0.8092;29.9418;
420.153;1.0107;-0.0037;0.2797;-4.1145;0.9771;-0.9313;29.9418;
420.174;1.0129;-0.0056;0.2813;-4.0305;1.0840;-0.7939;30.1300;
420.196;1.0078;-0.0073;0.2810;-4.0534;0.7786;-0.8779;30.1300;
420.217;1.0044;-0.0017;0.2819;-4.2214;1.0305;-0.7328;30.1300;
420.237;1.0156;-0.0037;0.2774;-4.3053;0.9771;-0.8092;30.0359;
420.259;1.0146;-0.0049;0.2758;-4.2061;0.7863;-0.9924;30.0359;
420.279;1.0085;-0.0044;0.2733;-4.2290;0.9695;-0.8015;29.9418;
420.301;1.0144;-0.0073;0.2713;-3.8779;0.9160;-0.7481;29.9418;
420.321;1.0081;0.0020;0.2763;-4.1527;0.9237;-0.7405;30.0359;
420.343;1.0132;-0.0088;0.2727;-4.2137;1.1069;-0.9008;30.1300;
420.363;1.0054;0.0000;0.2738;-4.3282;1.0000;-0.7634;30.0359;
420.384;1.0117;-0.0024;0.2816;-4.1603;1.2290;-0.9237;30.0359;
420.405;1.0137;-0.0103;0.2824;-4.2824;1.1756;-0.8473;29.9418;
420.426;1.0090;-0.0046;0.2747;-4.2443;0.9084;-0.8092;30.0359;
420.447;1.0112;-0.0051;0.2752;-4.0992;1.0687;-0.6718;30.0359;
420.468;1.0095;-0.0046;0.2738;-4.1069;1.1145;-0.8244;30.0359;
420.490;1.0129;-0.0037;0.2686;-4.1069;1.0382;-1.0076;30.0359;
420.512;1.0151;-0.0059;0.2791;-4.1603;1.0000;-0.8473;30.0359;
420.533;1.0117;-0.0073;0.2730;-4.0076;0.8550;-0.7863;30.0359;
420.554;1.0137;-0.0027;0.2741;-4.1985;1.1603;-0.5725;30.1300;
420.575;1.0076;-0.0012;0.2913;-4.2290;0.9618;-0.8626;30.0359;
420.596;1.0098;-0.0044;0.2733;-4.2061;0.9008;-0.8550;29.9418;
420.617;1.0088;-0.0078;0.2791;-4.2977;0.8015;-0.7176;30.0359;
420.638;1.0122;-0.0063;0.2813;-4.1832;1.0534;-0.9008;30.0359;
420.660;1.0083;-0.0085;0.2799;-4.1985;1.1069;-0.8397;30.0359;
420.680;1.0093;-0.0056;0.2858;-4.2290;0.9389;-0.7023;29.9418;
420.702;1.0098;-0.0020;0.2760;-4.1985;0.9160;-0.7176;30.0359;
420.723;1.0139;-0.0022;0.2805;-4.2214;0.9695;-0.8092;30.0359;
420.744;1.0151;-0.0051;0.2816;-4.1527;1.0687;-0.9237;30.0359;
420.764;1.0120;-0.0076;0.2716;-4.1832;1.0611;-0.9618;30.0359;
420.785;1.0112;-0.0022;0.2744;-4.1221;1.0534;-0.9695;30.0359;
420.806;1.0085;-0.0085;0.2727;-4.2137;1.1832;-1.0305;30.0359;
420.827;1.0090;-0.0044;0.2622;-4.3053;1.0916;-0.6641;30.0359;
420.848;1.0120;-0.0012;0.2722;-4.2290;1.0840;-0.7786;30.0359;
420.870;1.0085;0.0024;0.2763;-4.1374;0.9771;-0.7939;30.1300;
420.890;1.0127;-0.0076;0.2663;-4.1298;1.0687;-0.8779;30.0359;
420.911;1.0093;0.0005;0.2705;-4.2519;0.9466;-1.0840;29.9418;
420.932;1.0132;-0.0083;0.2747;-4.1756;0.9771;-0.8397;30.0359;
420.953;1.0103;-0.0027;0.2785;-4.1756;0.8473;-0.8397;30.0359;
420.974;1.0117;-0.0110;0.2785;-4.2366;0.9313;-0.9084;30.0359;
420.995;1.0083;-0.0029;0.2674;-4.2672;0.8092;-0.7405;30.0359;
421.016;1.0088;-0.0054;0.2816;-3.9618;1.0305;-0.7023;29.9418;
421.037;1.0137;-0.0020;0.2772;-4.2443;0.9389;-0.9695;30.0359;
421.058;1.0088;-0.0107;0.2830;-4.0076;1.0458;-0.8015;30.0359;
421.080;1.0115;-0.0022;0.2774;-3.9313;0.9924;-0.8473;30.0359;
421.100;1.0132;-0.0044;0.2755;-4.1603;1.0840;-0.9160;30.0359;
421.121;1.0142;-0.0029;0.2766;-4.3053;1.0153;-1.0305;30.0359;
421.142;1.0078;-0.0049;0.2777;-4.2366;0.9237;-0.7939;30.0359;
421.164;1.0071;-0.0061;0.2672;-4.1832;0.9466;-0.7557;30.1300;
421.185;1.0115;-0.0010;0.2716;-4.2824;1.1069;-1.0229;30.1300;
421.206;1.0081;-0.0022;0.2722;-4.1069;0.7405;-0.9771;30.0359;
421.227;1.0042;-0.0059;0.2785;-4.1679;1.0840;-0.8092;30.0359;
421.248;1.0142;-0.0054;0.2644;-4.2595;1.0076;-0.7939;29.9418;
421.269;1.0125;-0.0012;0.2802;-4.2137;1.1298;-0.9237;30.1300;
421.290;1.0127;-0.0078;0.2769;-4.1603;0.9771;-0.7099;30.0359;
421.311;1.0103;-0.0044;0.2713;-4.1298;1.0611;-0.7939;30.0359;
421.332;1.0081;-0.0076;0.2749;-4.0305;1.0153;-0.8931;30.1300;
421.353;1.0085;-0.0044;0.2813;-4.1908;0.9771;-0.9084;30.0359;
421.374;1.0195;-0.0027;0.2769;-4.0687;0.9084;-0.7328;30.0359;
421.395;1.0161;-0.0032;0.2780;-4.1756;1.0763;-0.8702;30.0359;
421.416;1.0134;-0.0071;0.2783;-4.1069;1.1450;-0.9313;30.0359;
421.438;1.0085;-0.0022;0.2752;-3.9695;0.9695;-0.9237;30.0359;
421.460;1.0071;-0.0078;0.2805;-4.0992;1.2214;-0.7328;30.0359;
421.480;1.0117;-0.0066;0.2769;-4.0840;1.0382;-0.8244;30.0359;
421.501;1.0063;-0.0076;0.2821;-4.3359;1.0153;-0.8321;30.0359;
421.522;1.0066;-0.0059;0.2716;-4.3359;1.1069;-1.0382;30.0359;
421.543;1.0090;-0.0105;0.2772;-4.1069;1.0916;-0.8473;30.0359;
421.564;1.0103;-0.0017;0.2813;-4.2824;1.0687;-0.8702;30.0359;
421.585;1.0066;0.0005;0.2772;-4.0992;0.9695;-0.7939;30.0359;
421.606;1.0049;-0.0083;0.2713;-4.0382;1.0687;-0.8168;30.0359;
421.628;1.0095;0.0010;0.2774;-4.2061;1.0458;-0.9237;30.0359;
421.649;1.0093;-0.0042;0.2830;-4.1908;1.1832;-0.8244;30.0359;
421.671;1.0125;-0.0054;0.2808;-4.1298;0.9313;-0.9008;30.0359;
421.692;1.0073;-0.0046;0.2799;-4.1908;1.0916;-0.9160;29.9418;
421.712;1.0071;-0.0037;0.2694;-4.2595;1.0840;-0.7405;30.0359;
421.733;1.0085;-0.0071;0.2758;-4.1603;0.9237;-0.9084;30.0359;
421.754;1.0098;-0.0046;0.2749;-4.2290;0.7786;-0.9847;30.0359;
421.775;1.0081;-0.0037;0.2772;-4.2977;0.9847;-0.6565;30.0359;
421.796;1.0098;-0.0078;0.2727;-3.9924;1.0458;-0.8550;29.9418;
421.817;1.0132;-0.0044;0.2799;-4.1756;1.3206;-0.8931;30.0359;
421.838;1.0083;-0.0059;0.2680;-4.2137;1.0992;-0.7099;30.0359;
421.860;1.0056;-0.0049;0.2744;-4.1603;1.0763;-0.9618;29.9418;
421.880;1.0115;-0.0051;0.2688;-4.3817;1.0916;-0.8321;30.0359;
421.901;1.0088;-0.0081;0.2830;-4.0534;0.9542;-0.8626;30.0359;
421.922;1.0098;-0.0022;0.2772;-4.3130;0.9924;-0.8015;30.0359;
421.943;1.0132;-0.0044;0.2735;-4.1145;1.1527;-0.6870;30.1300;
421.964;1.0134;0.0012;0.2680;-4.1450;0.9618;-0.7863;30.0359;
421.985;1.0129;-0.0034;0.2802;-4.0382;0.9313;-0.9237;30.0359;
422.006;1.0051;-0.0085;0.2805;-4.1908;0.8855;-0.7939;30.0359;
422.027;1.0081;-0.0083;0.2738;-4.1221;1.0458;-0.8702;30.0359;
422.048;1.0149;-0.0034;0.2694;-4.1679;0.9618;-0.8550;30.0359;
422.069;1.0027;-0.0071;0.2785;-4.2366;1.1145;-0.9466;30.1300;
422.091;1.0081;-0.0073;0.2766;-4.1603;1.0611;-0.8168;30.0359;
422.111;1.0110;-0.0046;0.2788;-3.9237;1.0840;-0.6412;30.0359;
422.133;1.0093;-0.0051;0.2760;-4.2519;1.1298;-0.7252;30.0359;
422.153;1.0115;-0.0020;0.2755;-4.1603;1.2214;-0.8626;30.0359;
422.174;1.0132;-0.0034;0.2760;-4.1069;0.9008;-0.9160;30.0359;
422.195;1.0078;-0.0015;0.2833;-4.1374;1.0992;-0.9466;30.0359;
422.216;1.0085;-0.0081;0.2733;-4.0153;0.9008;-0.9160;29.9418;
422.237;1.0081;-0.0012;0.2747;-4.2748;0.7939;-0.7634;30.0359;
422.258;1.0066;-0.0017;0.2758;-4.4275;0.9695;-0.8855;30.0359;
422.279;1.0112;-0.0059;0.2841;-4.1908;0.9237;-0.9847;30.0359;
422.300;1.0129;-0.0032;0.2769;-4.0916;1.0153;-0.7405;29.9418;
422.321;1.0122;-0.0029;0.2755;-4.2672;1.0076;-0.8931;30.0359;
422.342;1.0103;-0.0046;0.2788;-4.2672;1.0229;-0.8321;30.0359;
422.363;1.0117;-0.0054;0.2810;-4.2824;0.9389;-0.9466;30.0359;
422.384;1.0115;-0.0066;0.2777;-3.9924;1.0916;-0.8168;29.9418;
422.405;1.0110;0.0017;0.2691;-4.1985;1.0076;-0.9466;29.9418;
422.426;1.0107;-0.0044;0.2716;-4.0076;0.8092;-0.8626;29.9418;
422.447;1.0115;-0.0098;0.2783;-3.9542;0.9237;-0.9008;29.9418;
422.468;1.0068;-0.0066;0.2697;-4.1679;0.9160;-0.9237;30.0359;
422.489;1.0105;-0.0073;0.2749;-4.3740;0.9313;-0.8168;30.0359;
422.510;1.0081;-0.0076;0.2683;-3.9771;0.9695;-0.9160;30.0359;
422.531;1.0076;-0.0042;0.2716;-4.3969;1.1756;-0.6794;30.0359;
422.552;1.0049;-0.0044;0.2713;-4.2061;0.8550;-0.8702;30.0359;
422.573;1.0129;0.0007;0.2797;-4.1527;0.9695;-0.7863;29.9418;
422.594;1.0071;-0.0010;0.2722;-4.0611;0.8931;-0.9313;30.0359;
422.615;1.0056;-0.0049;0.2797;-4.0916;1.1756;-0.6947;30.0359;
422.636;1.0100;-0.0071;0.2802;-4.3053;0.9847;-0.9542;30.0359;
422.658;1.0071;-0.0054;0.2838;-4.0076;0.9160;-0.8244;30.0359;
422.680;1.0081;-0.0078;0.2749;-4.2824;1.0611;-0.9389;30.0359;
422.702;1.0100;-0.0024;0.2791;-4.2366;1.0076;-0.7710;30.0359;
422.722;1.0063;-0.0034;0.2674;-4.0611;1.1221;-0.9389;30.0359;
422.743;1.0051;-0.0061;0.2821;-4.3130;1.0611;-0.7786;30.0359;
422.764;1.0117;-0.0010;0.2802;-3.9924;1.1985;-0.8931;30.0359;
422.785;1.0142;-0.0027;0.2752;-4.0153;0.8397;-0.8550;30.0359;
422.806;1.0127;-0.0083;0.2799;-3.8779;1.0458;-0.9771;30.0359;
422.827;1.0156;0.0000;0.2766;-4.2443;1.0229;-0.8473;30.0359;
422.848;1.0098;-0.0029;0.2799;-4.1298;1.1221;-0.8321;30.1300;
422.869;1.0095;-0.0090;0.2747;-4.2137;1.0687;-0.8626;30.0359;
422.890;1.0125;-0.0044;0.2774;-4.1069;0.8550;-0.9389;30.1300;
422.911;1.0122;-0.0054;0.2777;-4.1908;1.1603;-0.8321;30.0359;
422.933;1.0103;-0.0024;0.2797;-4.2443;1.1603;-0.7099;30.0359;
422.954;1.0107;-0.0066;0.2783;-4.3206;0.9771;-0.8473;30.0359;
422.974;1.0085;-0.0037;0.2813;-3.9084;0.9160;-0.9313;30.0359;
422.995;1.0117;-0.0061;0.2802;-4.1221;0.9847;-0.8702;29.9418;
423.016;1.0117;-0.0029;0.2741;-3.9084;0.8168;-0.7939;30.0359;
423.037;1.0098;-0.0051;0.2821;-4.1221;1.0611;-0.8702;30.0359;
423.058;1.0059;-0.0054;0.2691;-4.0382;0.9695;-0.7328;29.9418;
423.079;1.0085;-0.0029;0.2699;-4.0305;1.0916;-0.6870;30.1300;
423.100;1.0144;-0.0071;0.2772;-4.2061;0.9771;-0.9084;29.9418;
423.121;1.0088;-0.0022;0.2774;-4.1069;1.1756;-0.9389;30.0359;
423.142;1.0105;-0.0039;0.2799;-4.0763;1.0534;-0.8855;30.0359;
423.163;1.0127;-0.0073;0.2880;-3.9924;0.9008;-0.6794;30.0359;
423.184;1.0059;0.0005;0.2777;-4.3817;0.9924;-0.8779;29.9418;
423.205;1.0139;-0.0085;0.2699;-4.2214;1.2443;-0.7939;30.0359;
423.226;1.0120;-0.0017;0.2772;-4.0458;1.0763;-0.6412;30.0359;
423.247;1.0088;-0.0071;0.2785;-4.1145;0.9771;-0.8779;30.0359;
423.268;1.0103;-0.0120;0.2708;-4.2595;0.9237;-0.9618;30.0359;
423.289;1.0112;-0.0039;0.2661;-4.0840;1.0382;-0.6794;30.0359;
423.310;1.0125;-0.0015;0.2785;-4.1374;1.1069;-0.8550;30.1300;
423.332;1.0120;-0.0012;0.2758;-4.0534;1.1069;-1.0000;30.0359;
423.353;1.0071;-0.0022;0.2772;-4.1450;1.1832;-1.0076;30.0359;
423.374;1.0164;-0.0027;0.2752;-4.2214;1.1374;-0.8473;30.1300;
423.395;1.0088;-0.0032;0.2666;-4.0611;1.1603;-0.9313;30.0359;
423.416;1.0137;-0.0032;0.2799;-4.2214;1.0840;-0.8321;30.1300;
423.437;1.0103;-0.0022;0.2691;-4.2672;1.2137;-0.8168;29.9418;
423.459;1.0098;-0.0039;0.2735;-4.3359;1.0534;-0.8244;30.0359;
423.479;1.0132;-0.0054;0.2735;-4.3435;1.0534;-0.9695;30.0359;
423.500;1.0088;-0.0051;0.2788;-4.0229;0.9084;-0.9160;30.0359;
423.521;1.0137;-0.0068;0.2760;-4.0916;0.7557;-0.7481;29.9418;
423.542;1.0071;-0.0015;0.2824;-4.2748;1.0382;-0.7863;30.0359;
423.563;1.0110;-0.0012;0.2777;-4.1832;0.8931;-1.1985;30.0359;
423.584;1.0098;-0.0093;0.2860;-4.1603;0.9771;-0.9695;29.9418;
423.606;1.0071;0.0034;0.2708;-4.0229;1.0382;-0.7405;29.9418;
423.627;1.0100;0.0000;0.2758;-4.1908;0.9466;-0.7023;30.0359;
423.648;1.0088;-0.0002;0.2777;-4.2519;1.0076;-0.9008;30.0359;
423.669;1.0115;-0.0039;0.2708;-4.2214;0.9542;-0.8931;29.9418;
423.691;1.0107;-0.0081;0.2766;-4.0382;0.8473;-0.8015;29.9418;
423.712;1.0112;-0.0032;0.2672;-4.2061;1.0611;-1.1069;30.0359;
423.733;1.0110;-0.0020;0.2816;-4.3893;0.9542;-1.0229;30.0359;
423.754;1.0088;-0.0078;0.2713;-4.2519;1.0153;-0.7405;30.0359;
423.774;1.0061;-0.0088;0.2763;-4.0000;1.0000;-0.7252;30.1300;
423.795;1.0127;-0.0039;0.2788;-4.1069;1.0382;-0.8626;30.0359;
423.816;1.0095;-0.0027;0.2788;-4.1832;1.1221;-0.8550;29.9418;
423.837;1.0095;-0.0027;0.2702;-4.0763;1.1527;-0.8473;30.0359;
423.859;1.0066;-0.0071;0.2785;-4.2061;1.0229;-0.9237;30.0359;
423.879;1.0081;-0.0078;0.2733;-4.3282;1.0076;-0.8855;30.0359;
423.900;1.0098;-0.0054;0.2680;-4.2366;0.9389;-0.9084;29.9418;
423.921;1.0142;-0.0046;0.2788;-4.0992;0.9466;-0.8168;30.0359;
423.942;1.0137;0.0002;0.2694;-4.2595;1.0382;-1.0534;30.1300;
423.963;1.0156;-0.0042;0.2694;-4.1298;0.7710;-0.9160;30.1300;
423.984;1.0154;-0.0100;0.2747;-4.1603;0.9466;-0.7710;30.0359;
424.005;1.0134;0.0027;0.2755;-3.9771;1.1145;-0.9084;30.0359;
424.026;1.0071;-0.0073;0.2891;-4.2824;0.8702;-0.9466;30.0359;
424.047;1.0134;-0.0049;0.2672;-4.1985;0.8321;-0.8931;30.1300;
424.068;1.0110;-0.0039;0.2735;-4.2290;0.8321;-0.8168;29.9418;
424.089;1.0083;-0.0071;0.2716;-4.1527;0.8702;-0.8779;30.0359;
424.110;1.0139;-0.0071;0.2810;-4.0992;1.0687;-0.9237;30.0359;
424.131;1.0051;-0.0039;0.2699;-4.0153;1.1221;-0.7710;30.0359;
424.152;1.0132;-0.0012;0.2758;-4.2748;0.8168;-0.8550;30.0359;
424.174;1.0110;-0.0037;0.2766;-4.3053;0.8855;-0.8702;30.0359;
424.195;1.0120;0.0017;0.2819;-4.2061;0.9160;-0.8550;30.0359;
424.216;1.0095;-0.0078;0.2783;-4.2824;1.0840;-0.8244;30.0359;
424.237;1.0066;-0.0032;0.2769;-4.2061;1.0000;-0.8702;29.9418;
424.258;1.0076;-0.0049;0.2722;-4.0534;1.1069;-0.9618;30.0359;
424.279;1.0164;-0.0012;0.2741;-4.2977;1.0611;-0.9542;30.0359;
424.300;1.0054;-0.0027;0.2813;-4.1221;1.1756;-0.8168;30.0359;
424.322;1.0046;-0.0049;0.2702;-4.1832;1.1527;-0.8550;30.0359;
424.342;1.0068;-0.0054;0.2749;-4.0916;0.9771;-1.0000;30.0359;
424.363;1.0117;-0.0056;0.2686;-4.0534;1.0611;-0.6260;30.0359;
424.384;1.0137;-0.0078;0.2697;-4.1832;0.9771;-0.8779;30.0359;
424.405;1.0110;-0.0090;0.2727;-4.1756;1.1527;-0.9237;30.0359;
424.426;1.0093;-0.0027;0.2752;-4.3206;0.9695;-0.8092;30.1300;
424.447;1.0110;-0.0034;0.2874;-4.3740;0.8168;-0.8015;30.0359;
424.468;1.0134;-0.0010;0.2774;-3.9847;1.0534;-0.8626;30.0359;
424.489;1.0083;-0.0066;0.2816;-4.1985;0.9160;-0.9389;30.0359;
424.510;1.0088;-0.0027;0.2760;-4.1069;1.0992;-0.7252;30.0359;
424.531;1.0078;-0.0029;0.2741;-4.0916;0.9389;-0.8931;29.9418;
424.552;1.0142;-0.0066;0.2713;-4.2824;0.8779;-1.0305;30.0359;
424.573;1.0098;-0.0112;0.2749;-4.0611;1.0611;-0.8550;30.0359;
424.594;1.0115;-0.0007;0.2819;-4.0840;0.9618;-0.8015;30.0359;
424.615;1.0117;-0.0044;0.2830;-4.3053;1.0534;-0.8473;30.0359;
424.636;1.0105;-0.0020;0.2774;-4.2137;0.9008;-0.9237;30.0359;
424.657;1.0125;-0.0010;0.2666;-4.2214;0.8244;-0.8092;30.0359;
424.679;1.0088;-0.0100;0.2769;-4.3130;1.1298;-0.7328;30.0359;
424.699;1.0129;-0.0037;0.2810;-4.2137;0.9542;-0.8473;29.9418;
424.720;1.0117;-0.0095;0.2841;-4.2824;1.1145;-0.8168;30.0359;
424.741;1.0127;-0.0051;0.2788;-4.4351;1.0687;-0.9008;29.9418;
424.762;1.0117;0.0032;0.2758;-4.1298;1.1069;-0.9542;30.0359;
424.783;1.0081;-0.0039;0.2766;-4.0840;1.0611;-0.8855;30.0359;
424.804;1.0076;-0.0085;0.2755;-4.0840;1.0000;-0.7786;30.0359;
424.825;1.0088;0.0010;0.2738;-4.1908;1.0916;-0.8244;30.0359;
424.846;1.0159;-0.0063;0.2735;-4.1603;1.0000;-0.8550;29.9418;
424.867;1.0125;0.0002;0.2808;-4.1679;0.9160;-0.8626;30.0359;
424.888;1.0085;-0.0090;0.2777;-4.1756;0.8931;-0.8321;30.1300;
424.909;1.0144;-0.0090;0.2797;-4.3130;1.0687;-0.7252;30.0359;
424.931;1.0085;-0.0063;0.2788;-4.0153;1.0305;-0.8702;30.0359;
424.952;1.0039;-0.0103;0.2777;-4.1527;0.9771;-0.8397;30.0359;
424.973;1.0107;-0.0071;0.2747;-4.3893;0.9008;-0.8626;30.0359;
424.994;1.0090;-0.0027;0.2819;-4.1069;1.1679;-0.6489;30.0359;
425.015;1.0107;-0.0039;0.2752;-4.2137;0.9237;-0.9008;29.9418;
425.036;1.0105;-0.0098;0.2747;-4.2824;1.1374;-0.7634;30.0359;
425.057;1.0103;-0.0005;0.2777;-4.2519;1.0000;-0.9389;30.0359;
425.078;1.0059;-0.0017;0.2691;-4.1679;0.9695;-0.8779;30.0359;
425.099;1.0105;-0.0071;0.2791;-4.1221;0.9237;-0.9008;30.0359;
425.121;1.0061;-0.0029;0.2705;-4.2824;1.0840;-0.9237;30.0359;
425.142;1.0115;0.0012;0.2744;-4.3817;1.1527;-0.8779;30.0359;
425.163;1.0120;-0.0059;0.2769;-4.3206;0.9618;-0.8397;30.0359;
425.184;1.0095;-0.0002;0.2863;-4.0840;1.0840;-0.7939;30.1300;
425.205;1.0093;-0.0037;0.2719;-4.0534;1.0534;-0.7710;30.0359;
425.226;1.0078;-0.0103;0.2708;-4.1603;1.1679;-0.6489;30.1300;
425.247;1.0117;0.0005;0.2783;-4.1527;1.0763;-0.8931;30.0359;
425.268;1.0066;-0.0049;0.2844;-4.1908;1.0153;-0.9695;29.9418;
425.289;1.0103;-0.0020;0.2749;-4.3053;0.9160;-0.7786;30.0359;
425.310;1.0142;-0.0076;0.2780;-4.2748;0.8855;-0.8855;30.0359;
425.331;1.0127;0.0000;0.2780;-4.2977;1.1145;-0.9618;30.0359;
425.352;1.0129;-0.0037;0.2699;-4.3511;0.8779;-0.8855;30.1300;
425.373;1.0154;-0.0005;0.2802;-4.3435;1.0153;-1.0382;30.0359;
425.394;1.0120;-0.0037;0.2852;-4.1221;1.1527;-0.8550;30.0359;
425.415;1.0071;-0.0056;0.2819;-4.2595;0.9618;-0.9008;30.0359;
425.436;1.0159;-0.0017;0.2749;-4.2748;1.1832;-0.7710;29.9418;
425.457;1.0081;-0.0073;0.2774;-4.2443;1.1298;-0.8855;30.1300;
425.478;1.0076;-0.0029;0.2783;-4.1527;1.0458;-0.8626;30.0359;
425.499;1.0110;-0.0081;0.2780;-3.8321;1.1527;-0.8168;30.1300;
425.520;1.0117;-0.0017;0.2835;-4.2290;0.9847;-0.7252;30.1300;
